'famid' 'e1' 'e2' 'e3' 'e4' 'e5' 'e6' 'e7' 'e8' 'e9' 'e10' 'e11' 'e12' 'e13' 'e14' 'e15' 'e16' 'e17' 'e18' 'a1' 'a2' 'a3' 'a4' 'a5' 'a6' 'a7' 'a8' 'a9' 'a10' 'a11' 'a12' 'a13' 'a14' 'a15' 'a16' 'a17' 'a18'
5284412 -0.056 0.4 NA NA NA NA NA NA NA NA NA NA NA -1.084 NA NA NA NA 73.837 73.837 NA NA NA NA NA NA NA NA NA NA NA 49.153 NA NA NA NA
5285174 -0.677 -0.416 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 65.993 65.993 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5285363 -0.788 0.815 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 65.659 65.659 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5285552 0.272 -0.123 NA NA 1.15 NA NA NA 0.422 NA NA NA NA NA NA NA NA NA 52.382 52.382 NA NA 50.608 NA NA NA 54.917 NA NA NA NA NA NA NA NA NA
5285578 -0.691 -0.529 NA NA NA NA -0.142 NA NA -1.325 NA NA -0.562 NA NA NA NA NA 59.641 59.641 NA NA NA NA 60.717 NA NA 67.237 NA NA 32.177 NA NA NA NA NA
5285612 0.772 -0.197 NA NA NA NA -0.051 NA 0.024 NA NA NA NA NA NA NA NA NA 64.698 64.698 NA NA NA NA 58.668 NA 70.545 NA NA NA NA NA NA NA NA NA
5285742 -1.109 0.082 -0.804 NA NA NA -0.24 NA NA -0.959 NA NA NA NA NA NA NA NA 30.807 30.807 54.303 NA NA NA 26.226 NA NA 29.11 NA NA NA NA NA NA NA NA
5286800 -1.632 -1.083 NA NA NA NA NA NA NA NA 0.791 NA -0.394 -1.476 NA NA NA NA 57.679 57.679 NA NA NA NA NA NA NA NA 35.16 NA 18.925 28.339 NA NA NA NA
5287027 0.985 0.223 NA NA NA NA NA NA NA NA NA 1.424 NA NA NA NA NA NA 56.74 56.74 NA NA NA NA NA NA NA NA NA 34.917 NA NA NA NA NA NA
5287061 1.346 0.732 NA NA -0.91 NA NA NA 0.737 NA NA NA NA NA NA NA NA NA 58.771 58.771 NA NA 62.147 NA NA NA 58.96 NA NA NA NA NA NA NA NA NA
5287203 -0.558 -1.102 NA NA NA NA NA NA NA NA 0.792 NA NA NA NA NA NA NA 36.261 36.261 NA NA NA NA NA NA NA NA 16.042 NA NA NA NA NA NA NA
5287243 -0.103 0.434 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 70.9 70.9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5287361 1.184 1.439 NA NA 0.56 NA NA NA 0.789 -0.666 NA NA NA NA 0.131 NA NA NA 66.537 66.537 NA NA 71.213 NA NA NA 64.892 68.755 NA NA NA NA 30.01 NA NA NA
5287818 0.626 0.247 NA -0.301 0.755 NA NA NA -1.194 -2.312 NA NA NA NA NA NA NA NA 32.119 32.119 NA 60.101 33.559 NA NA NA 29.627 44.176 NA NA NA NA NA NA NA NA
5288004 -0.079 -0.128 NA 0.466 NA NA -0.524 NA NA 1.272 1.198 NA 2.168 NA NA NA NA NA 60.787 60.787 NA 85.756 NA NA 64.166 NA NA 65.661 32.569 NA 34.107 NA NA NA NA NA
5288113 -2.448 -0.907 -1.095 -1.638 NA NA NA NA -1.495 NA NA NA NA NA NA NA NA NA 31.944 31.944 61.431 57.139 NA NA NA NA 34.087 NA NA NA NA NA NA NA NA NA
5288407 1.169 1.705 NA NA 0.373 NA NA NA NA 0.92 NA NA NA NA NA NA NA NA 24.074 24.074 NA NA 22.546 NA NA NA NA 31.983 NA NA NA NA NA NA NA NA
5288453 1.116 0.388 1.584 0.4 NA NA NA NA 1.065 NA NA NA NA NA NA NA NA NA 29.28 29.28 56.415 52.861 NA NA NA NA 32.938 NA NA NA NA NA NA NA NA NA
5288626 0.637 0.896 NA NA 0.505 NA NA NA NA NA NA NA NA NA NA NA NA NA 60.603 60.603 NA NA 66.841 NA NA NA NA NA NA NA NA NA NA NA NA NA
5289090 -1.231 -1.01 NA -0.393 NA NA NA NA NA 0.259 NA NA NA NA NA NA NA NA 28.446 28.446 NA 52.018 NA NA NA NA NA 29.858 NA NA NA NA NA NA NA NA
5289449 0.053 -0.092 NA NA NA NA 0.463 -2.654 NA NA 1.14 NA NA NA NA NA NA NA 74.858 74.858 NA NA NA NA 71.961 71.725 NA NA 48.751 NA NA NA NA NA NA NA
5290736 -1.137 -1.229 NA -1.362 -1.15 -2.33 -0.734 NA NA -0.84 NA NA NA NA -0.781 NA NA NA 37.966 37.966 NA 60.985 39.431 40.11 36.641 NA NA 39.524 NA NA NA NA 15.534 NA NA NA
5290814 -1.133 0.162 -1.751 NA -0.872 NA NA NA -0.199 NA NA NA NA NA -2.349 NA NA NA 50.456 50.456 80.665 NA 45.446 NA NA NA 47.504 NA NA NA NA NA 32.703 NA NA NA
5290856 0.877 0.128 -0.03 NA NA NA NA NA 1.011 -0.298 NA NA NA NA NA NA NA NA 45.533 45.533 75.373 NA NA NA NA NA 48.091 52.563 NA NA NA NA NA NA NA NA
5291789 -0.286 -2.042 -0.794 -1.006 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 23.514 23.514 60.799 54.386 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5292931 NA -0.93 NA NA NA NA NA NA NA NA NA NA NA NA 1.414 NA NA NA NA 79.897 NA NA NA NA NA NA NA NA NA NA NA NA 59.479 NA NA NA
5293415 0.137 NA NA NA NA NA NA NA NA NA NA NA -0.357 NA NA NA NA NA 74.111 NA NA NA NA NA NA NA NA NA NA NA 48.938 NA NA NA NA NA
5293601 0.435 1.043 NA NA NA NA -0.277 NA NA NA NA NA NA NA NA NA NA NA 68.799 68.799 NA NA NA NA 74.933 NA NA NA NA NA NA NA NA NA NA NA
5294062 -1.452 -0.678 NA NA -0.229 -0.294 NA 0.45 NA NA NA NA NA NA NA NA NA NA 20.187 20.187 NA NA 17.959 21.414 NA 27.504 NA NA NA NA NA NA NA NA NA NA
5294821 -0.437 0.424 NA NA NA NA NA NA -0.44 NA NA NA NA NA NA NA NA NA 67.216 67.216 NA NA NA NA NA NA 66.484 NA NA NA NA NA NA NA NA NA
5295654 1.08 4.214 NA 2.288 NA NA NA NA NA -0.507 NA NA NA NA NA NA NA NA 32.878 32.878 NA 60.662 NA NA NA NA NA 32.22 NA NA NA NA NA NA NA NA
5296085 -0.107 0.14 0.239 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 25.547 25.547 56.201 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5296168 -0.315 -0.409 -2.078 1.2 NA NA NA NA NA 0.325 NA NA NA NA NA NA NA NA 26.92 26.92 65.232 62.648 NA NA NA NA NA 30.315 NA NA NA NA NA NA NA NA
5296532 -1.576 -0.687 NA NA NA NA NA NA -0.533 -2.803 NA NA NA NA NA NA NA NA 54.186 54.186 NA NA NA NA NA NA 57.767 59.647 NA NA NA NA NA NA NA NA
5296625 -0.735 -1.704 NA -0.826 NA NA NA NA NA -0.328 NA NA NA NA NA NA NA NA 32.39 32.39 NA 52.322 NA NA NA NA NA 40.455 NA NA NA NA NA NA NA NA
5296942 0.228 1.447 NA NA NA NA NA NA NA -0.898 NA NA NA NA -0.468 NA NA NA 48.42 48.42 NA NA NA NA NA NA NA 57.67 NA NA NA NA 23.387 NA NA NA
5297896 -0.133 1.332 NA NA NA NA NA NA 0.889 NA NA NA NA 0.163 NA NA NA NA 52.237 52.237 NA NA NA NA NA NA 53.301 NA NA NA NA 22.123 NA NA NA NA
5298426 NA 1.956 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 73.834 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5298430 2.667 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 74.752 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5298563 0.193 0.721 -0.035 -0.995 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 36.398 36.398 55.715 52.562 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5299242 0.007 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 71.449 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5300115 1.25 -0.026 0.052 -0.585 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 32.404 32.404 66.303 63.005 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5300464 -1.187 -0.777 NA 0.536 NA NA NA NA NA 1.136 -0.314 NA NA NA NA NA NA NA 37.547 37.547 NA 56.892 NA NA NA NA NA 36.825 15.158 NA NA NA NA NA NA NA
5300716 1.504 0.585 NA NA NA NA NA NA NA -1.35 NA NA 2.337 NA NA NA NA NA 48.958 48.958 NA NA NA NA NA NA NA 52.56 NA NA 16.984 NA NA NA NA NA
5302680 -0.18 -0.636 NA -0.391 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 35.369 35.369 NA 55.806 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5302717 0.546 -0.099 0.926 NA NA NA 1.442 1.542 NA NA NA NA NA NA NA NA NA NA 40.978 40.978 72.595 NA NA NA 44.372 47.984 NA NA NA NA NA NA NA NA NA NA
5304732 0.604 0.576 0.568 NA NA NA NA NA 1.667 NA NA NA NA NA NA NA NA NA 31.914 31.914 65.393 NA NA NA NA NA 34.079 NA NA NA NA NA NA NA NA NA
5304833 -0.792 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 73.277 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5304947 -1.234 -1.527 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 27.625 27.625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5305146 0.345 NA NA NA -0.006 NA NA NA 0.319 NA NA NA NA NA NA NA NA NA 63.578 NA NA NA 65.723 NA NA NA 64.639 NA NA NA NA NA NA NA NA NA
5305587 0.992 -0.111 -0.401 0.132 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 41.498 41.498 61.883 58.157 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5306380 0.084 0.38 NA NA NA NA NA NA NA -0.125 NA NA NA NA NA NA NA NA 52.179 52.179 NA NA NA NA NA NA NA 56.899 NA NA NA NA NA NA NA NA
5306642 -1.421 -1.589 -1.328 NA NA NA NA NA NA -2.017 NA NA NA NA NA NA NA NA 29.663 29.663 50.176 NA NA NA NA NA NA 32.911 NA NA NA NA NA NA NA NA
5307205 -0.521 -0.637 0.554 NA NA NA NA NA NA NA NA NA NA 1.195 NA NA NA NA 45.456 45.456 76.372 NA NA NA NA NA NA NA NA NA NA 22.909 NA NA NA NA
5307253 -0.363 -0.156 2.077 -2.912 0.096 -0.381 NA NA NA 0.644 NA NA NA NA NA NA NA NA 46.157 46.157 76.042 76.31 45.076 38.465 NA NA NA 55.913 NA NA NA NA NA NA NA NA
5307617 -1.583 -1.183 NA NA NA NA NA NA NA 0.67 NA NA NA NA NA NA NA NA 29.239 29.239 NA NA NA NA NA NA NA 32.822 NA NA NA NA NA NA NA NA
5307925 NA -1.158 NA NA NA NA NA NA NA NA NA NA NA NA 0.281 NA -0.667 NA NA 78.689 NA NA NA NA NA NA NA NA NA NA NA NA 50.729 NA 54.153 NA
5307946 -0.624 -1.338 NA NA NA NA NA NA NA -0.577 NA NA NA NA NA NA NA NA 41.771 41.771 NA NA NA NA NA NA NA 45.26 NA NA NA NA NA NA NA NA
5309306 -0.05 0.358 NA -1.344 NA NA 0.478 NA NA NA NA NA -0.452 NA NA NA NA NA 52.462 52.462 NA 78.208 NA NA 53.943 NA NA NA NA NA 26.754 NA NA NA NA NA
5310161 -0.866 -1.21 0.766 NA NA NA -0.072 NA 1.005 NA 0.407 -0.583 NA NA NA NA NA NA 53.386 53.386 76.044 NA NA NA 48.503 NA 59.776 NA 23.004 35.469 NA NA NA NA NA NA
5310372 -1.363 -1.755 NA NA NA NA NA -1.331 NA NA NA NA NA NA NA NA NA NA 66.785 66.785 NA NA NA NA NA 70.315 NA NA NA NA NA NA NA NA NA NA
5310902 -1.142 -2.302 -0.973 NA -1.954 NA NA NA NA 2.861 NA NA NA NA NA NA NA NA 49.792 49.792 73.227 NA 48.642 NA NA NA NA 55.778 NA NA NA NA NA NA NA NA
5310965 2.172 1.06 NA NA NA 1.875 1.791 NA NA 1.054 NA NA NA NA 1.875 NA -0.004 NA 62.877 62.877 NA NA NA 68.437 56.69 NA NA 63.988 NA NA NA NA 38.5 NA 36.143 NA
5311425 2.502 0.721 -0.527 NA NA NA NA NA 0.763 NA NA NA NA NA NA NA NA NA 25.224 25.224 47.825 NA NA NA NA NA 34.787 NA NA NA NA NA NA NA NA NA
5311438 NA -0.027 NA NA 0.052 NA NA NA NA NA NA NA NA NA -0.627 NA NA NA NA 74.709 NA NA 76.441 NA NA NA NA NA NA NA NA NA 49.805 NA NA NA
5311554 -1.149 -0.636 NA -1.005 NA NA NA NA NA -0.434 -1.914 NA NA NA NA NA NA NA 43.008 43.008 NA 72.795 NA NA NA NA NA 55.208 15.697 NA NA NA NA NA NA NA
5311610 0.262 0.671 0.319 1.49 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 45.568 45.568 75.704 70.737 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5312446 2.638 0.402 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 64.532 64.532 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5312716 -0.623 0.373 NA NA NA NA NA 0.028 -2.234 -0.23 -2.132 NA NA NA NA NA NA NA 53.518 53.518 NA NA NA NA NA 54.971 56.61 49.762 27.207 NA NA NA NA NA NA NA
5313614 0.737 -0.469 NA NA NA NA 0.213 NA NA NA NA NA 0.639 NA NA NA 0.516 NA 57.363 57.363 NA NA NA NA 55.134 NA NA NA NA NA 33.989 NA NA NA 37.206 NA
5313812 0.833 0.458 NA NA -0.06 NA NA NA NA NA NA NA NA NA NA NA NA NA 65.138 65.138 NA NA 71.614 NA NA NA NA NA NA NA NA NA NA NA NA NA
5314057 1.426 1.864 0.675 0.346 0.58 0.575 NA NA NA 0.428 NA NA NA NA NA NA NA NA 37.132 37.132 66.844 61.407 43.444 41.446 NA NA NA 32.327 NA NA NA NA NA NA NA NA
5314073 2.942 1.183 NA NA NA NA 0.906 NA NA NA NA NA NA NA NA NA NA NA 69.605 69.605 NA NA NA NA 65.418 NA NA NA NA NA NA NA NA NA NA NA
5314276 1.69 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 72.827 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5314421 -1.355 -0.93 NA NA -2.223 NA NA NA NA 0.02 NA NA NA NA NA NA -0.275 NA 60.683 60.683 NA NA 56.772 NA NA NA NA 60.465 NA NA NA NA NA NA 31.509 NA
5314660 -1.451 0.121 NA 0.894 NA NA -0.317 NA NA NA NA NA NA NA NA NA NA NA 21.013 21.013 NA 43.218 NA NA 23.252 NA NA NA NA NA NA NA NA NA NA NA
5314724 -1.661 1.169 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 37.19 37.19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5314764 -1.661 -1.625 NA -0.714 0.129 NA NA NA NA NA NA NA 0.776 1.734 NA NA NA NA 45.27 45.27 NA 64.468 42.426 NA NA NA NA NA NA NA 20.398 16.161 NA NA NA NA
5314858 -0.511 -0.98 NA NA NA NA -1.305 NA -0.384 NA -0.778 NA NA NA NA NA NA NA 53.597 53.597 NA NA NA NA 56.53 NA 58.519 NA 24.549 NA NA NA NA NA NA NA
5315233 0.451 1.48 1.843 0.687 NA NA 1.889 NA 0.638 2.446 0.768 NA NA NA 2.57 NA 2.527 NA 55.836 55.836 84.421 80.384 NA NA 50.989 NA 54.575 59.605 30.406 NA NA NA 35.327 NA 36.665 NA
5315319 NA 2.331 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 66.579 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5315859 0.335 -1.681 NA NA NA NA -0.15 -1.506 1.83 NA NA NA 0.827 NA NA NA NA NA 55.234 55.234 NA NA NA NA 57.293 53.953 54.011 NA NA NA 14.423 NA NA NA NA NA
5316918 -0.063 1.412 NA 0.023 NA NA NA NA -0.851 NA NA NA NA NA NA NA NA NA 39.485 39.485 NA 59.701 NA NA NA NA 43.449 NA NA NA NA NA NA NA NA NA
5317636 0.797 0.342 NA -0.277 -0.098 NA NA NA -1.644 NA NA NA NA NA NA NA NA NA 27.085 27.085 NA 49.455 28.211 NA NA NA 37.717 NA NA NA NA NA NA NA NA NA
5318362 -0.23 -0.589 NA 0.269 NA NA NA NA NA NA NA NA -0.819 NA NA NA NA NA 58.944 58.944 NA 76.891 NA NA NA NA NA NA NA NA 32.572 NA NA NA NA NA
5318999 -2.477 0.025 NA NA NA NA NA NA -0.11 NA NA NA -2.152 NA NA NA NA NA 55.847 55.847 NA NA NA NA NA NA 52.951 NA NA NA 32.135 NA NA NA NA NA
5320652 -0.321 -0.173 NA NA NA NA -0.603 NA NA 0.534 NA NA NA NA NA NA NA NA 31.737 31.737 NA NA NA NA 35.878 NA NA 32.393 NA NA NA NA NA NA NA NA
5321106 -1.472 -1.946 -2.489 -1.236 NA NA NA NA NA -0.398 NA NA -2.231 NA -2.897 -1.6 -0.424 NA 43.04 43.04 77.142 73.423 NA NA NA NA NA 44.684 NA NA 16.651 NA 18.095 26.128 23.779 NA
5321566 -1.443 -2.249 -0.938 -0.659 NA NA -3.121 NA 0.206 NA NA NA NA NA NA NA NA NA 45.541 45.541 75.536 71.644 NA NA 53.37 NA 48.493 NA NA NA NA NA NA NA NA NA
5321758 0.052 0.214 -0.854 NA NA NA -1.105 NA NA NA NA NA -0.76 NA NA 0.574 NA NA 46.93 46.93 77.12 NA NA NA 49.716 NA NA NA NA NA 22.282 NA NA 18.919 NA NA
5322544 -0.477 -1.149 -1.13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 26.357 26.357 54.236 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5322775 0.344 0.389 NA NA 0.416 NA 0.931 NA NA 0.53 0.799 NA NA -0.563 NA NA NA NA 58.15 58.15 NA NA 53.685 NA 56.723 NA NA 67.443 24.149 NA NA 27.49 NA NA NA NA
5323058 -0.149 NA NA NA NA NA NA NA -1.442 NA NA NA NA NA NA NA NA NA 75.234 NA NA NA NA NA NA NA 79.488 NA NA NA NA NA NA NA NA NA
5323105 -1.424 0.225 -0.403 0.04 NA NA 0.759 NA NA -0.339 NA NA NA NA NA NA NA NA 28.634 28.634 55.829 52.111 NA NA 32.429 NA NA 32.187 NA NA NA NA NA NA NA NA
5324106 -0.165 -1.499 -0.755 NA NA NA NA NA NA NA NA NA NA NA NA NA -0.153 NA 36.024 36.024 70.264 NA NA NA NA NA NA NA NA NA NA NA NA NA 14.669 NA
5324243 NA -1.392 NA NA -1.103 -1.656 NA NA NA 0.196 NA NA NA NA NA -1.209 NA NA NA 70.997 NA NA 69.933 64.629 NA NA NA 81.585 NA NA NA NA NA 47.33 NA NA
5324878 0.656 0.262 NA NA NA NA NA NA NA -1.124 NA NA -1.147 NA NA NA NA NA 31.491 31.491 NA NA NA NA NA NA NA 37.163 NA NA 14.506 NA NA NA NA NA
5325003 -0.91 0.177 -0.131 0.873 NA 0.129 NA NA -0.752 -0.581 NA NA NA NA NA NA NA NA 38.404 38.404 71.994 68.726 NA 42.44 NA NA 39.185 36.996 NA NA NA NA NA NA NA NA
5325362 0.818 -0.013 -0.498 1.152 NA NA NA NA 0.73 NA NA NA NA NA NA NA NA NA 25.71 25.71 46.032 40.904 NA NA NA NA 32.99 NA NA NA NA NA NA NA NA NA
5325689 0.211 -0.862 NA NA NA NA NA NA NA 0.031 NA NA NA NA NA NA -1.2 -0.606 64.231 64.231 NA NA NA NA NA NA NA 70.776 NA NA NA NA NA NA 35.053 37.589
5326767 NA 0.382 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 73.893 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5327762 -1.132 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 76.576 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5328080 0.302 -0.766 -0.915 -0.381 NA NA NA NA NA -0.64 NA NA NA NA NA NA NA NA 48.672 48.672 74.262 75.452 NA NA NA NA NA 48.19 NA NA NA NA NA NA NA NA
5328487 -2.495 -2.47 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 65.507 65.507 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5329856 -1.297 -1.14 NA 0.137 NA NA 0.347 NA NA NA NA NA NA NA NA NA NA NA 34.086 34.086 NA 58.742 NA NA 30.443 NA NA NA NA NA NA NA NA NA NA NA
5331281 0.922 0.22 NA -0.487 NA NA NA NA NA 1.704 NA NA NA NA NA NA NA NA 21.667 21.667 NA 47.454 NA NA NA NA NA 25.848 NA NA NA NA NA NA NA NA
5331338 0.123 0.631 -0.576 NA NA NA NA NA NA -0.538 NA NA NA NA NA NA NA NA 27.535 27.535 54.548 NA NA NA NA NA NA 26.682 NA NA NA NA NA NA NA NA
5331504 -0.607 0.596 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.085 NA 38.435 38.435 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14.566 NA
5331752 -1.022 -1.669 -0.576 NA NA NA -1.117 -0.838 NA NA NA NA NA NA NA NA NA NA 26.931 26.931 57.899 NA NA NA 31.165 29.631 NA NA NA NA NA NA NA NA NA NA
5332228 -1.217 NA NA NA -1.389 NA NA NA NA NA NA NA NA NA NA NA NA NA 63.571 NA NA NA 61.928 NA NA NA NA NA NA NA NA NA NA NA NA NA
5332479 -0.425 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 64.972 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5332676 -1.325 0.868 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 74.243 74.243 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5333347 3.751 2.934 NA 1.847 NA NA NA NA NA 1.281 NA NA NA NA NA NA NA NA 40.196 40.196 NA 70.951 NA NA NA NA NA 41.302 NA NA NA NA NA NA NA NA
5333472 0.175 -0.8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 60.619 60.619 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5334046 NA 0.405 NA NA NA NA NA NA NA NA NA NA NA NA -2.595 NA NA NA NA 73.167 NA NA NA NA NA NA NA NA NA NA NA NA 44.249 NA NA NA
5334966 -0.064 -0.193 1.759 0.148 -0.848 NA NA NA 1.105 NA NA NA NA NA NA NA NA NA 38.061 38.061 72.127 68.051 42.374 NA NA NA 45.376 NA NA NA NA NA NA NA NA NA
5335206 -0.064 -1.765 -1.924 -0.232 -1.134 NA NA NA -0.924 NA NA NA NA NA NA NA NA NA 26.856 26.856 48.397 42.194 28.135 NA NA NA 34.069 NA NA NA NA NA NA NA NA NA
5335507 -2.256 -2.25 NA NA -2.428 NA NA NA -0.226 NA NA NA NA NA NA NA 0.171 NA 60.805 60.805 NA NA 55.825 NA NA NA 68.367 NA NA NA NA NA NA NA 34.198 NA
5336649 -0.902 -0.401 NA NA NA NA NA NA NA NA NA NA NA NA NA 0.972 NA NA 65.381 65.381 NA NA NA NA NA NA NA NA NA NA NA NA NA 40.321 NA NA
5337342 0.203 -0.045 NA NA NA NA -1.709 NA NA NA NA NA NA NA NA NA NA NA 38.581 38.581 NA NA NA NA 39.761 NA NA NA NA NA NA NA NA NA NA NA
5337649 -0.56 1.049 NA 0.942 -0.498 NA NA NA NA NA NA NA NA NA NA NA NA NA 55.55 55.55 NA 80.079 54.539 NA NA NA NA NA NA NA NA NA NA NA NA NA
5338260 -0.877 -0.05 NA 0.097 NA NA NA NA 1.191 NA NA NA NA NA NA NA NA NA 36.292 36.292 NA 49.104 NA NA NA NA 39.746 NA NA NA NA NA NA NA NA NA
5338394 -1.517 -0.07 NA NA NA NA NA NA -0.694 NA NA NA NA NA NA NA 0.452 NA 51.936 51.936 NA NA NA NA NA NA 62.554 NA NA NA NA NA NA NA 29.121 NA
5338635 0.51 0.68 -1.093 NA NA NA 0.919 NA NA -0.149 NA NA NA NA NA NA NA NA 21.098 21.098 67.147 NA NA NA 22.186 NA NA 23.205 NA NA NA NA NA NA NA NA
5338896 0.859 1.09 NA NA NA NA 1.124 NA NA NA NA NA NA NA NA NA NA NA 21.34 21.34 NA NA NA NA 17.859 NA NA NA NA NA NA NA NA NA NA NA
5339002 -1.287 -0.528 -2.086 1.309 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 32.658 32.658 61.447 57.108 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5339118 0.011 0.063 NA NA NA NA NA NA NA NA NA NA NA NA 1.071 NA NA NA 74.359 74.359 NA NA NA NA NA NA NA NA NA NA NA NA 42.794 NA NA NA
5339153 1.254 -0.653 NA NA NA NA NA NA NA -0.308 NA NA NA NA NA NA NA NA 36.686 36.686 NA NA NA NA NA NA NA 37.304 NA NA NA NA NA NA NA NA
5339556 -1.361 -0.442 -1.496 0.849 NA -1.221 NA -1.075 NA 1.018 NA NA NA NA NA NA NA NA 39.91 39.91 71.297 68.037 NA 42.114 NA 41.519 NA 42.735 NA NA NA NA NA NA NA NA
5339599 -1.73 NA NA NA -3.378 NA NA NA NA NA NA NA -0.186 NA NA NA NA NA 63.262 NA NA NA 61.455 NA NA NA NA NA NA NA 38.96 NA NA NA NA NA
5340687 -0.699 0.269 NA NA NA NA NA NA NA NA 1.995 NA NA NA NA NA NA NA 46.162 46.162 NA NA NA NA NA NA NA NA 21.331 NA NA NA NA NA NA NA
5340958 -0.014 NA NA NA NA NA NA NA NA NA -0.698 NA NA NA NA NA NA NA 66.178 NA NA NA NA NA NA NA NA NA 39.354 NA NA NA NA NA NA NA
5341905 -0.636 0.696 NA -1.895 NA NA NA NA -0.003 1.071 NA NA NA NA NA NA NA NA 47.392 47.392 NA 75.098 NA NA NA NA 55.823 52.047 NA NA NA NA NA NA NA NA
5342053 -0.376 0.694 NA NA -2.392 NA NA NA NA NA NA NA NA NA NA NA -0.272 NA 61.982 61.982 NA NA 63.621 NA NA NA NA NA NA NA NA NA NA NA 23.69 NA
5342874 -1.319 -0.688 -1.214 NA -0.301 -0.204 NA NA NA NA NA NA NA NA NA NA NA NA 38.834 38.834 76.605 NA 36.682 40.544 NA NA NA NA NA NA NA NA NA NA NA NA
5342924 -0.205 -1.15 NA NA NA NA NA NA NA 1.236 NA NA NA NA 0.54 NA NA NA 76.483 76.483 NA NA NA NA NA NA NA 84.103 NA NA NA NA 48.205 NA NA NA
5343077 -1.789 -1.429 NA NA NA NA NA NA NA NA 0.187 NA 0.962 NA NA NA NA NA 66.371 66.371 NA NA NA NA NA NA NA NA 40.81 NA 43.868 NA NA NA NA NA
5343111 0.542 0.376 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 58.761 58.761 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5343310 -0.429 0.235 NA 2.53 NA 0.114 NA NA -1.41 NA NA 0.227 NA NA NA NA -0.533 NA 47.587 47.587 NA 79.648 NA 45.238 NA NA 47.666 NA NA 19.395 NA NA NA NA 22.667 NA
5343695 0.015 1.786 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 71.724 71.724 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
